target,fn,inf_all,inf_stack,inf_WC,inf_nWC,sns_WC,ppv_WC,sns_nWC,ppv_nWC
2MXL.pdb.outCR,2MXL_17.pdb.outCR,0.983,0.976,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_35.pdb.outCR,0.983,0.975,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_28.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_31.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_24.pdb.outCR,0.983,0.975,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_100.pdb.outCR,0.991,0.988,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_20.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_13.pdb.outCR,0.991,0.988,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_36.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_18.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_29.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_10.pdb.outCR,0.991,0.988,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_21.pdb.outCR,0.974,0.962,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_32.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_25.pdb.outCR,0.991,0.988,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_14.pdb.outCR,0.974,0.962,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_19.pdb.outCR,0.983,0.976,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_11.pdb.outCR,0.983,0.988,1.000,0.926,1.000,1.000,0.857,1.000
2MXL.pdb.outCR,2MXL_37.pdb.outCR,0.991,0.988,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_2.pdb.outCR,0.974,0.975,1.000,0.926,1.000,1.000,0.857,1.000
2MXL.pdb.outCR,2MXL_26.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_33.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_22.pdb.outCR,0.974,0.963,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_15.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_1.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_30.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_38.pdb.outCR,0.983,0.975,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_12.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_34.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_27.pdb.outCR,0.966,0.950,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_16.pdb.outCR,0.991,0.988,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_23.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_39.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_42.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_4.pdb.outCR,0.983,0.987,1.000,0.926,1.000,1.000,0.857,1.000
2MXL.pdb.outCR,2MXL_46.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_60.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_57.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_53.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_64.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_43.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_50.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_3.pdb.outCR,0.991,0.988,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_47.pdb.outCR,0.991,0.988,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_58.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_61.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_54.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_65.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_44.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_48.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_40.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_51.pdb.outCR,0.983,0.975,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_59.pdb.outCR,0.974,0.963,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_62.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_55.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_66.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_45.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2MXL.pdb.outCR,2MXL_49.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
