target,fn,inf_all,inf_stack,inf_WC,inf_nWC,sns_WC,ppv_WC,sns_nWC,ppv_nWC
5A18.pdb.outCR,5A18_11.pdb.outCR,0.949,0.924,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_22.pdb.outCR,0.975,0.962,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_35.pdb.outCR,0.949,0.943,1.000,0.866,1.000,1.000,1.000,0.750
5A18.pdb.outCR,5A18_26.pdb.outCR,0.975,0.981,1.000,0.866,1.000,1.000,1.000,0.750
5A18.pdb.outCR,5A18_19.pdb.outCR,0.936,0.904,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_100.pdb.outCR,0.949,0.924,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_20.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_17.pdb.outCR,0.975,0.962,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_24.pdb.outCR,0.975,0.962,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_33.pdb.outCR,0.936,0.904,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_37.pdb.outCR,0.922,0.903,0.949,1.000,0.900,1.000,1.000,1.000
5A18.pdb.outCR,5A18_31.pdb.outCR,0.949,0.923,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_13.pdb.outCR,0.949,0.923,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_15.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_28.pdb.outCR,0.962,0.943,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_2.pdb.outCR,0.925,0.889,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_12.pdb.outCR,0.935,0.903,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_36.pdb.outCR,0.962,0.944,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_21.pdb.outCR,0.949,0.924,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_38.pdb.outCR,0.935,0.923,0.949,1.000,0.900,1.000,1.000,1.000
5A18.pdb.outCR,5A18_23.pdb.outCR,0.936,0.904,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_1.pdb.outCR,0.975,0.981,1.000,0.866,1.000,1.000,1.000,0.750
5A18.pdb.outCR,5A18_32.pdb.outCR,0.975,0.962,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_10.pdb.outCR,0.923,0.904,1.000,0.866,1.000,1.000,1.000,0.750
5A18.pdb.outCR,5A18_27.pdb.outCR,0.962,0.943,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_30.pdb.outCR,0.937,0.924,1.000,0.866,1.000,1.000,1.000,0.750
5A18.pdb.outCR,5A18_16.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_34.pdb.outCR,0.962,0.944,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_14.pdb.outCR,0.975,0.962,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_25.pdb.outCR,0.975,0.962,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_29.pdb.outCR,0.975,0.963,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_18.pdb.outCR,0.987,0.981,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_39.pdb.outCR,0.987,0.981,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_59.pdb.outCR,0.962,0.943,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_51.pdb.outCR,0.975,0.962,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_44.pdb.outCR,0.987,0.981,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_48.pdb.outCR,0.962,0.943,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_42.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_40.pdb.outCR,0.936,0.904,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_46.pdb.outCR,0.962,0.944,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_4.pdb.outCR,0.962,0.962,1.000,0.866,1.000,1.000,1.000,0.750
5A18.pdb.outCR,5A18_57.pdb.outCR,0.975,0.963,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_53.pdb.outCR,0.975,0.963,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_62.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_55.pdb.outCR,0.950,0.946,0.949,1.000,0.900,1.000,1.000,1.000
5A18.pdb.outCR,5A18_60.pdb.outCR,0.962,0.943,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_66.pdb.outCR,0.962,0.944,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_64.pdb.outCR,0.987,0.981,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_3.pdb.outCR,0.975,0.963,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_5.pdb.outCR,0.987,0.981,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_52.pdb.outCR,0.949,0.944,1.000,0.816,1.000,1.000,0.667,1.000
5A18.pdb.outCR,5A18_43.pdb.outCR,0.975,0.962,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_45.pdb.outCR,0.975,0.962,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_41.pdb.outCR,0.987,0.981,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_49.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_56.pdb.outCR,0.962,0.943,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_47.pdb.outCR,0.962,0.944,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_58.pdb.outCR,0.962,0.943,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_50.pdb.outCR,0.988,0.982,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_63.pdb.outCR,0.962,0.943,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_54.pdb.outCR,0.922,0.883,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_67.pdb.outCR,0.988,0.982,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_65.pdb.outCR,0.962,0.943,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_61.pdb.outCR,0.962,0.943,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_68.pdb.outCR,0.988,1.000,1.000,0.866,1.000,1.000,1.000,0.750
5A18.pdb.outCR,5A18_6.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_79.pdb.outCR,0.976,0.982,1.000,0.866,1.000,1.000,1.000,0.750
5A18.pdb.outCR,5A18_73.pdb.outCR,0.923,0.904,1.000,0.866,1.000,1.000,1.000,0.750
5A18.pdb.outCR,5A18_71.pdb.outCR,0.962,0.943,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_84.pdb.outCR,0.975,0.962,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_77.pdb.outCR,0.962,0.962,1.000,0.866,1.000,1.000,1.000,0.750
5A18.pdb.outCR,5A18_75.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_86.pdb.outCR,0.987,0.981,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_82.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_8.pdb.outCR,0.987,0.981,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_88.pdb.outCR,0.987,0.981,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_95.pdb.outCR,0.949,0.943,1.000,0.866,1.000,1.000,1.000,0.750
5A18.pdb.outCR,5A18_80.pdb.outCR,0.962,0.943,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_93.pdb.outCR,0.949,0.924,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_91.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_69.pdb.outCR,0.975,0.962,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_70.pdb.outCR,0.975,0.963,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_74.pdb.outCR,0.976,0.965,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_76.pdb.outCR,0.962,0.943,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_72.pdb.outCR,0.975,0.962,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_85.pdb.outCR,0.987,0.981,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_7.pdb.outCR,0.988,0.982,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_78.pdb.outCR,0.936,0.904,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_87.pdb.outCR,0.975,0.962,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_94.pdb.outCR,0.975,0.962,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_83.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_92.pdb.outCR,0.935,0.903,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_89.pdb.outCR,0.962,0.943,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_96.pdb.outCR,0.962,0.943,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_90.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_81.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_97.pdb.outCR,0.962,0.962,1.000,0.866,1.000,1.000,1.000,0.750
5A18.pdb.outCR,5A18_99.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_9.pdb.outCR,0.949,0.924,1.000,1.000,1.000,1.000,1.000,1.000
5A18.pdb.outCR,5A18_98.pdb.outCR,0.987,0.981,1.000,1.000,1.000,1.000,1.000,1.000
