target,fn,inf_all,inf_stack,inf_WC,inf_nWC,sns_WC,ppv_WC,sns_nWC,ppv_nWC
5KQE.pdb.outCR,5KQE_13.pdb.outCR,0.967,0.968,0.957,1.000,0.917,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_11.pdb.outCR,0.956,0.952,0.957,1.000,0.917,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_33.pdb.outCR,0.978,0.984,0.957,1.000,0.917,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_28.pdb.outCR,0.978,0.984,0.957,1.000,0.917,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_20.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_19.pdb.outCR,0.978,0.984,0.957,1.000,0.917,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_37.pdb.outCR,0.933,0.902,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_35.pdb.outCR,0.978,0.968,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_22.pdb.outCR,0.944,0.952,0.913,1.000,0.833,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_31.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_2.pdb.outCR,0.946,0.940,0.957,1.000,0.917,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_15.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_26.pdb.outCR,0.989,1.000,0.957,1.000,0.917,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_17.pdb.outCR,0.989,0.984,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_100.pdb.outCR,0.978,0.968,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_24.pdb.outCR,0.933,0.919,0.957,1.000,0.917,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_38.pdb.outCR,0.967,0.952,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_34.pdb.outCR,0.989,0.984,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_14.pdb.outCR,0.967,0.952,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_29.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_12.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_21.pdb.outCR,0.967,0.953,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_1.pdb.outCR,0.989,0.984,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_30.pdb.outCR,0.978,0.984,0.957,1.000,0.917,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_10.pdb.outCR,0.967,0.968,0.957,1.000,0.917,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_32.pdb.outCR,0.967,0.952,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_16.pdb.outCR,0.989,0.984,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_23.pdb.outCR,0.956,0.935,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_25.pdb.outCR,0.978,0.968,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_36.pdb.outCR,0.956,0.936,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_27.pdb.outCR,0.967,0.953,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_18.pdb.outCR,0.989,0.984,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_40.pdb.outCR,0.989,0.984,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_39.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_44.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_4.pdb.outCR,0.978,0.984,0.957,1.000,0.917,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_42.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_51.pdb.outCR,0.967,0.968,0.957,1.000,0.917,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_46.pdb.outCR,0.967,0.952,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_48.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_55.pdb.outCR,0.967,0.952,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_53.pdb.outCR,0.989,0.984,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_60.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_64.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_62.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_59.pdb.outCR,0.956,0.953,0.957,1.000,0.917,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_57.pdb.outCR,0.945,0.936,1.000,0.816,1.000,1.000,1.000,0.667
5KQE.pdb.outCR,5KQE_66.pdb.outCR,0.989,0.984,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_41.pdb.outCR,0.978,0.968,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_45.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_52.pdb.outCR,0.956,0.952,0.957,1.000,0.917,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_50.pdb.outCR,0.978,0.968,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_3.pdb.outCR,0.989,0.984,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_54.pdb.outCR,0.989,0.984,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_47.pdb.outCR,0.978,0.968,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_61.pdb.outCR,0.978,0.968,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_49.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_43.pdb.outCR,0.989,0.984,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_56.pdb.outCR,0.989,0.984,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_65.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5KQE.pdb.outCR,5KQE_63.pdb.outCR,0.978,0.968,1.000,1.000,1.000,1.000,1.000,1.000
