target,fn,inf_all,inf_stack,inf_WC,inf_nWC,sns_WC,ppv_WC,sns_nWC,ppv_nWC
5IEM.pdb.outCR,5IEM_17.pdb.outCR,0.993,0.989,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_13.pdb.outCR,0.949,0.925,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_100.pdb.outCR,0.985,0.989,1.000,0.894,1.000,1.000,1.000,0.800
5IEM.pdb.outCR,5IEM_28.pdb.outCR,0.993,0.989,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_24.pdb.outCR,0.978,0.968,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_31.pdb.outCR,0.964,0.946,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_35.pdb.outCR,0.956,0.935,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_20.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_21.pdb.outCR,0.978,0.968,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_25.pdb.outCR,0.993,1.000,1.000,0.894,1.000,1.000,1.000,0.800
5IEM.pdb.outCR,5IEM_36.pdb.outCR,0.971,0.968,1.000,0.866,1.000,1.000,0.750,1.000
5IEM.pdb.outCR,5IEM_14.pdb.outCR,0.993,0.989,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_18.pdb.outCR,0.993,0.989,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_32.pdb.outCR,0.993,0.989,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_10.pdb.outCR,0.979,0.969,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_29.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_37.pdb.outCR,0.970,0.967,0.972,1.000,0.944,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_26.pdb.outCR,0.978,0.968,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_22.pdb.outCR,0.971,0.958,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_15.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_11.pdb.outCR,0.978,0.968,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_2.pdb.outCR,0.964,0.968,1.000,0.816,1.000,1.000,1.000,0.667
5IEM.pdb.outCR,5IEM_19.pdb.outCR,0.949,0.925,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_33.pdb.outCR,0.985,0.978,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_27.pdb.outCR,0.971,0.967,1.000,0.894,1.000,1.000,1.000,0.800
5IEM.pdb.outCR,5IEM_38.pdb.outCR,0.963,0.945,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_16.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_30.pdb.outCR,0.978,0.968,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_23.pdb.outCR,0.971,0.968,1.000,0.894,1.000,1.000,1.000,0.800
5IEM.pdb.outCR,5IEM_1.pdb.outCR,0.986,0.979,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_12.pdb.outCR,0.971,0.957,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_34.pdb.outCR,0.993,0.989,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_42.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_4.pdb.outCR,0.957,0.946,1.000,0.894,1.000,1.000,1.000,0.800
5IEM.pdb.outCR,5IEM_39.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_46.pdb.outCR,0.971,0.958,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_60.pdb.outCR,0.971,0.957,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_57.pdb.outCR,0.985,0.978,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_53.pdb.outCR,0.993,0.989,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_64.pdb.outCR,0.993,0.989,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_43.pdb.outCR,0.993,0.989,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_50.pdb.outCR,0.985,0.978,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_47.pdb.outCR,0.978,0.967,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_58.pdb.outCR,0.970,0.978,0.943,1.000,0.889,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_3.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_61.pdb.outCR,0.993,0.989,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_65.pdb.outCR,0.985,0.978,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_54.pdb.outCR,0.971,0.968,1.000,0.894,1.000,1.000,1.000,0.800
5IEM.pdb.outCR,5IEM_44.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_48.pdb.outCR,0.978,0.968,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_40.pdb.outCR,0.978,0.968,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_51.pdb.outCR,0.978,0.968,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_62.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_59.pdb.outCR,0.957,0.936,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_55.pdb.outCR,0.972,0.989,0.973,0.816,1.000,0.947,1.000,0.667
5IEM.pdb.outCR,5IEM_66.pdb.outCR,0.979,0.979,1.000,0.894,1.000,1.000,1.000,0.800
5IEM.pdb.outCR,5IEM_45.pdb.outCR,0.993,0.989,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_63.pdb.outCR,0.993,0.989,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_52.pdb.outCR,0.993,0.989,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_49.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_5.pdb.outCR,0.986,0.979,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_41.pdb.outCR,0.993,0.989,1.000,1.000,1.000,1.000,1.000,1.000
5IEM.pdb.outCR,5IEM_56.pdb.outCR,0.986,1.000,1.000,0.816,1.000,1.000,1.000,0.667
