target,fn,inf_all,inf_stack,inf_WC,inf_nWC,sns_WC,ppv_WC,sns_nWC,ppv_nWC
2N6W.pdb.outCR,2N6W_20.pdb.outCR,0.994,0.992,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_13.pdb.outCR,0.977,0.967,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_100.pdb.outCR,0.989,0.983,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_17.pdb.outCR,0.983,0.975,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_24.pdb.outCR,0.977,0.983,1.000,0.816,1.000,1.000,0.667,1.000
2N6W.pdb.outCR,2N6W_35.pdb.outCR,0.977,0.967,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_28.pdb.outCR,0.988,0.983,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_31.pdb.outCR,0.989,0.984,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_21.pdb.outCR,0.989,0.983,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_14.pdb.outCR,0.983,0.983,1.000,0.913,1.000,1.000,0.833,1.000
2N6W.pdb.outCR,2N6W_10.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_18.pdb.outCR,0.994,0.992,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_29.pdb.outCR,0.994,0.992,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_32.pdb.outCR,0.994,0.992,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_36.pdb.outCR,0.966,0.959,1.000,0.913,1.000,1.000,0.833,1.000
2N6W.pdb.outCR,2N6W_25.pdb.outCR,0.994,0.992,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_22.pdb.outCR,0.977,0.967,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_15.pdb.outCR,0.994,0.992,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_19.pdb.outCR,0.977,0.967,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_2.pdb.outCR,0.978,0.968,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_33.pdb.outCR,0.994,0.992,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_11.pdb.outCR,0.977,0.975,1.000,0.913,1.000,1.000,0.833,1.000
2N6W.pdb.outCR,2N6W_26.pdb.outCR,0.989,0.984,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_37.pdb.outCR,0.977,0.984,1.000,0.816,1.000,1.000,0.667,1.000
2N6W.pdb.outCR,2N6W_16.pdb.outCR,0.994,0.992,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_30.pdb.outCR,0.971,0.967,1.000,0.913,1.000,1.000,0.833,1.000
2N6W.pdb.outCR,2N6W_23.pdb.outCR,0.988,0.992,1.000,0.913,1.000,1.000,0.833,1.000
2N6W.pdb.outCR,2N6W_1.pdb.outCR,0.994,0.992,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_27.pdb.outCR,0.989,0.983,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_12.pdb.outCR,0.994,0.992,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_34.pdb.outCR,0.994,0.992,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_38.pdb.outCR,0.972,0.968,1.000,0.913,1.000,1.000,0.833,1.000
2N6W.pdb.outCR,2N6W_42.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_46.pdb.outCR,0.977,0.983,1.000,0.833,1.000,1.000,0.833,0.833
2N6W.pdb.outCR,2N6W_39.pdb.outCR,0.989,0.983,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_4.pdb.outCR,0.960,0.951,1.000,0.913,1.000,1.000,0.833,1.000
2N6W.pdb.outCR,2N6W_57.pdb.outCR,0.960,0.951,1.000,0.913,1.000,1.000,0.833,1.000
2N6W.pdb.outCR,2N6W_60.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_53.pdb.outCR,0.989,0.984,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_64.pdb.outCR,0.994,0.992,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_43.pdb.outCR,0.989,0.983,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_47.pdb.outCR,0.989,0.984,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_58.pdb.outCR,0.977,0.967,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_50.pdb.outCR,0.989,0.983,1.000,1.000,1.000,1.000,1.000,1.000
2N6W.pdb.outCR,2N6W_3.pdb.outCR,0.988,0.992,1.000,0.913,1.000,1.000,0.833,1.000
2N6W.pdb.outCR,2N6W_54.pdb.outCR,0.978,0.968,1.000,1.000,1.000,1.000,1.000,1.000
