target,fn,inf_all,inf_stack,inf_WC,inf_nWC,sns_WC,ppv_WC,sns_nWC,ppv_nWC
1ZC5.pdb.outCR,1ZC5_11.pdb.outCR,0.974,0.975,0.966,1.000,0.933,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_22.pdb.outCR,0.965,0.962,1.000,0.816,1.000,1.000,0.667,1.000
1ZC5.pdb.outCR,1ZC5_28.pdb.outCR,0.974,0.962,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_2.pdb.outCR,0.983,1.000,0.931,1.000,0.867,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_24.pdb.outCR,0.965,0.962,1.000,0.816,1.000,1.000,0.667,1.000
1ZC5.pdb.outCR,1ZC5_13.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_20.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_37.pdb.outCR,0.983,1.000,0.966,0.816,0.933,1.000,0.667,1.000
1ZC5.pdb.outCR,1ZC5_19.pdb.outCR,0.983,0.987,0.968,1.000,1.000,0.938,1.000,1.000
1ZC5.pdb.outCR,1ZC5_33.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_17.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_31.pdb.outCR,0.991,1.000,0.968,1.000,1.000,0.938,1.000,1.000
1ZC5.pdb.outCR,1ZC5_15.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_35.pdb.outCR,0.983,0.987,0.968,1.000,1.000,0.938,1.000,1.000
1ZC5.pdb.outCR,1ZC5_26.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_100.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_29.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_30.pdb.outCR,0.983,0.975,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_14.pdb.outCR,0.965,0.962,1.000,0.866,1.000,1.000,1.000,0.750
1ZC5.pdb.outCR,1ZC5_16.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_23.pdb.outCR,0.983,0.975,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_36.pdb.outCR,0.983,0.975,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_12.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_1.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_27.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_32.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_38.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_10.pdb.outCR,0.991,1.000,0.968,1.000,1.000,0.938,1.000,1.000
1ZC5.pdb.outCR,1ZC5_25.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_21.pdb.outCR,0.983,0.975,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_18.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_34.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_39.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_42.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_44.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_66.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_4.pdb.outCR,0.983,0.975,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_53.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_62.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_51.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_48.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_55.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
1ZC5.pdb.outCR,1ZC5_59.pdb.outCR,0.957,0.949,0.968,1.000,1.000,0.938,1.000,1.000
1ZC5.pdb.outCR,1ZC5_64.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
