target,fn,inf_all,inf_stack,inf_WC,inf_nWC,sns_WC,ppv_WC,sns_nWC,ppv_nWC
2K66.pdb.outCR,2K66_13.pdb.outCR,0.783,0.787,0.866,0.000,0.750,1.000,0.000,0.000
2K66.pdb.outCR,2K66_17.pdb.outCR,0.826,0.878,0.612,1.000,0.375,1.000,1.000,1.000
2K66.pdb.outCR,2K66_24.pdb.outCR,0.823,0.845,0.707,1.000,0.500,1.000,1.000,1.000
2K66.pdb.outCR,2K66_35.pdb.outCR,0.843,0.901,0.612,1.000,0.375,1.000,1.000,1.000
2K66.pdb.outCR,2K66_20.pdb.outCR,0.984,0.976,1.000,1.000,1.000,1.000,1.000,1.000
2K66.pdb.outCR,2K66_31.pdb.outCR,0.899,0.927,0.791,1.000,0.625,1.000,1.000,1.000
2K66.pdb.outCR,2K66_100.pdb.outCR,0.804,0.874,0.612,0.707,0.375,1.000,0.500,1.000
2K66.pdb.outCR,2K66_28.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2K66.pdb.outCR,2K66_14.pdb.outCR,0.898,0.926,0.791,1.000,0.625,1.000,1.000,1.000
2K66.pdb.outCR,2K66_21.pdb.outCR,0.898,0.900,0.866,1.000,0.750,1.000,1.000,1.000
2K66.pdb.outCR,2K66_10.pdb.outCR,0.862,0.901,0.707,1.000,0.500,1.000,1.000,1.000
2K66.pdb.outCR,2K66_25.pdb.outCR,0.950,0.976,0.866,1.000,0.750,1.000,1.000,1.000
2K66.pdb.outCR,2K66_36.pdb.outCR,0.880,0.900,0.791,1.000,0.625,1.000,1.000,1.000
2K66.pdb.outCR,2K66_32.pdb.outCR,0.898,0.926,0.791,1.000,0.625,1.000,1.000,1.000
2K66.pdb.outCR,2K66_18.pdb.outCR,0.968,0.977,0.935,1.000,0.875,1.000,1.000,1.000
2K66.pdb.outCR,2K66_29.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2K66.pdb.outCR,2K66_37.pdb.outCR,0.763,0.787,0.632,1.000,0.500,0.800,1.000,1.000
